Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
37,38,5,6,32,33,8,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_120 km-h_Priority road_Speed limit_70 km-h_71.png
62,64,5,6,57,59,16,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_149.png
62,64,5,6,57,59,16,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_149.png
62,64,5,6,57,59,16,/content/generated_inputs_trafficsigns_occl2/occl_Vehicles over 3.5 metric tons prohibited_Turn left ahead_Speed limit_60 km-h_149.png
62,64,5,6,57,59,16,/content/generated_inputs_trafficsigns_occl1/occl_Vehicles over 3.5 metric tons prohibited_Turn left ahead_Dangerous curve to the right_149.png
62,64,5,6,57,59,16,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Vehicles over 3.5 metric tons prohibited_Speed limit_20 km-h_149.png
62,64,5,6,57,59,16,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_149.png
40,39,6,5,35,34,10,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_150.png
40,39,6,5,35,34,10,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_150.png
40,39,6,5,35,34,10,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_150.png
40,39,6,5,35,34,10,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_No passing for vehicles over 3.5 metric tons_Wild animals crossing_150.png
40,39,6,5,35,34,10,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_150.png
59,68,5,6,54,62,25,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_152.png
59,68,5,6,54,62,25,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_152.png
59,68,5,6,54,62,25,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Keep right_Road work_152.png
59,68,5,6,54,62,25,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_120 km-h_No passing for vehicles over 3.5 metric tons_152.png
59,68,5,6,54,62,25,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Road work_Road work_152.png
59,68,5,6,54,62,25,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_152.png
36,38,5,5,31,33,5,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_154.png
36,38,5,5,31,33,5,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_154.png
36,38,5,5,31,33,5,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_80 km-h_General caution_154.png
36,38,5,5,31,33,5,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Turn left ahead_Speed limit_60 km-h_154.png
36,38,5,5,31,33,5,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_80 km-h_Speed limit_120 km-h_Speed limit_120 km-h_154.png
36,38,5,5,31,33,5,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_154.png
38,39,5,5,32,34,17,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_155.png
38,39,5,5,32,34,17,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_155.png
38,39,5,5,32,34,17,/content/generated_inputs_trafficsigns_occl2/occl_No entry_No passing for vehicles over 3.5 metric tons_Stop_155.png
38,39,5,5,32,34,17,/content/generated_inputs_trafficsigns_occl1/occl_No entry_General caution_No entry_155.png
38,39,5,5,32,34,17,/content/generated_inputs_trafficsigns_occl0/occl_Right-of-way at the next intersection_No entry_No entry_155.png
38,39,5,5,32,34,17,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_155.png
33,34,5,5,28,29,9,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_157.png
33,34,5,5,28,29,9,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_157.png
33,34,5,5,28,29,9,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_60 km-h_Turn left ahead_Speed limit_60 km-h_157.png
33,34,5,5,28,29,9,/content/generated_inputs_trafficsigns_occl1/occl_No passing_Keep right_Speed limit_60 km-h_157.png
33,34,5,5,28,29,9,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_Speed limit_120 km-h_Speed limit_120 km-h_157.png
33,34,5,5,28,29,9,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_157.png
41,38,5,5,36,33,13,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_158.png
41,38,5,5,36,33,13,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_158.png
41,38,5,5,36,33,13,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Keep right_Speed limit_60 km-h_158.png
41,38,5,5,36,33,13,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_Speed limit_60 km-h_158.png
41,38,5,5,36,33,13,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Yield_Yield_158.png
41,38,5,5,36,33,13,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_158.png
39,40,5,6,34,35,2,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_159.png
39,40,5,6,34,35,2,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_159.png
39,40,5,6,34,35,2,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Go straight or right_Speed limit_60 km-h_159.png
39,40,5,6,34,35,2,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_General caution_No passing for vehicles over 3.5 metric tons_159.png
39,40,5,6,34,35,2,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_Speed limit_120 km-h_Speed limit_30 km-h_159.png
39,40,5,6,34,35,2,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_159.png
48,48,6,6,43,43,10,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_160.png
48,48,6,6,43,43,10,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_160.png
48,48,6,6,43,43,10,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_160.png
48,48,6,6,43,43,10,/content/generated_inputs_trafficsigns_occl0/occl_End of no passing for vehicles over 3.5 metric tons_No passing for vehicles over 3.5 metric tons_Speed limit_120 km-h_160.png
48,48,6,6,43,43,10,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_160.png
27,29,5,5,22,24,33,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_161.png
27,29,5,5,22,24,33,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_161.png
27,29,5,5,22,24,33,/content/generated_inputs_trafficsigns_occl2/occl_Right-of-way at the next intersection_Go straight or right_Dangerous curve to the right_161.png
27,29,5,5,22,24,33,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Turn left ahead_Speed limit_60 km-h_161.png
27,29,5,5,22,24,33,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_Turn right ahead_Turn right ahead_161.png
27,29,5,5,22,24,33,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_161.png
61,49,6,6,55,44,10,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_162.png
61,49,6,6,55,44,10,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_162.png
61,49,6,6,55,44,10,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_162.png
61,49,6,6,55,44,10,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_162.png
61,49,6,6,55,44,10,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_162.png
41,41,6,6,36,36,3,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_163.png
41,41,6,6,36,36,3,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_163.png
41,41,6,6,36,36,3,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Speed limit_60 km-h_163.png
41,41,6,6,36,36,3,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_60 km-h_Turn left ahead_Dangerous curve to the right_163.png
41,41,6,6,36,36,3,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_30 km-h_Speed limit_60 km-h_Speed limit_60 km-h_163.png
41,41,6,6,36,36,3,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_163.png
41,41,6,6,36,36,3,/content/generated_inputs_trafficsigns_blackout0/blackout_Keep left_Speed limit_60 km-h_Speed limit_50 km-h_81.png
57,58,5,5,52,53,2,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_165.png
57,58,5,5,52,53,2,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_165.png
57,58,5,5,52,53,2,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Go straight or right_Dangerous curve to the left_165.png
57,58,5,5,52,53,2,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_General caution_No passing for vehicles over 3.5 metric tons_165.png
57,58,5,5,52,53,2,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_Speed limit_50 km-h_Speed limit_20 km-h_165.png
57,58,5,5,52,53,2,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_165.png
53,47,6,5,47,42,13,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_168.png
53,47,6,5,47,42,13,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_168.png
53,47,6,5,47,42,13,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Speed limit_60 km-h_168.png
53,47,6,5,47,42,13,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Slippery road_Speed limit_60 km-h_168.png
53,47,6,5,47,42,13,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Yield_Yield_168.png
53,47,6,5,47,42,13,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_168.png
34,36,5,5,29,31,38,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_170.png
34,36,5,5,29,31,38,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_170.png
34,36,5,5,29,31,38,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Keep right_Speed limit_60 km-h_170.png
34,36,5,5,29,31,38,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_120 km-h_Speed limit_120 km-h_170.png
34,36,5,5,29,31,38,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Keep right_Keep right_170.png
34,36,5,5,29,31,38,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_170.png
44,43,5,5,38,37,37,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_171.png
44,43,5,5,38,37,37,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_171.png
44,43,5,5,38,37,37,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_No passing for vehicles over 3.5 metric tons_General caution_171.png
44,43,5,5,38,37,37,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Turn left ahead_Speed limit_60 km-h_171.png
44,43,5,5,38,37,37,/content/generated_inputs_trafficsigns_occl0/occl_Ahead only_Speed limit_120 km-h_Yield_171.png
44,43,5,5,38,37,37,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_171.png
44,43,5,5,38,37,37,/content/generated_inputs_trafficsigns_blackout0/blackout_Priority road_Right-of-way at the next intersection_End of speed limit_80 km-h_84.png
27,27,5,5,22,22,17,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_172.png
27,27,5,5,22,22,17,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_172.png
27,27,5,5,22,22,17,/content/generated_inputs_trafficsigns_occl2/occl_No entry_No passing for vehicles over 3.5 metric tons_No entry_172.png
27,27,5,5,22,22,17,/content/generated_inputs_trafficsigns_occl1/occl_No entry_No passing for vehicles over 3.5 metric tons_No entry_172.png
27,27,5,5,22,22,17,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_No entry_No entry_172.png
27,27,5,5,22,22,17,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_172.png
39,39,5,6,34,34,33,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_174.png
39,39,5,6,34,34,33,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_174.png
39,39,5,6,34,34,33,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Go straight or right_Dangerous curve to the right_174.png
39,39,5,6,34,34,33,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_General caution_174.png
39,39,5,6,34,34,33,/content/generated_inputs_trafficsigns_occl0/occl_Right-of-way at the next intersection_Turn right ahead_Yield_174.png
39,39,5,6,34,34,33,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_174.png
39,39,5,6,34,34,33,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_70 km-h_General caution_Speed limit_70 km-h_86.png
34,38,6,5,29,33,12,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_175.png
34,38,6,5,29,33,12,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_175.png
34,38,6,5,29,33,12,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_60 km-h_Turn left ahead_Speed limit_60 km-h_175.png
34,38,6,5,29,33,12,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Keep right_No passing for vehicles over 3.5 metric tons_175.png
34,38,6,5,29,33,12,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_Priority road_Wild animals crossing_175.png
34,38,6,5,29,33,12,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_175.png
83,72,8,6,75,66,23,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_176.png
83,72,8,6,75,66,23,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_176.png
83,72,8,6,75,66,23,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Beware of ice-snow_176.png
83,72,8,6,75,66,23,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_120 km-h_No passing for vehicles over 3.5 metric tons_176.png
83,72,8,6,75,66,23,/content/generated_inputs_trafficsigns_occl0/occl_Slippery road_Slippery road_Wild animals crossing_176.png
83,72,8,6,75,66,23,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_176.png
48,48,6,6,42,42,35,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_178.png
48,48,6,6,42,42,35,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_178.png
48,48,6,6,42,42,35,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Go straight or right_Dangerous curve to the right_178.png
48,48,6,6,42,42,35,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_178.png
48,48,6,6,42,42,35,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Ahead only_Wild animals crossing_178.png
48,48,6,6,42,42,35,/content/generated_inputs_trafficsigns_light0/light_Yield_Yield_Speed limit_50 km-h_178.png
49,44,6,5,44,39,38,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_180.png
49,44,6,5,44,39,38,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_180.png
49,44,6,5,44,39,38,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Keep right_Speed limit_60 km-h_180.png
49,44,6,5,44,39,38,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_120 km-h_Speed limit_120 km-h_180.png
49,44,6,5,44,39,38,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Keep right_Keep right_180.png
49,44,6,5,44,39,38,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_180.png
49,44,6,5,44,39,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Keep left_Keep right_Keep right_87.png
26,35,5,6,21,29,38,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_181.png
26,35,5,6,21,29,38,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_181.png
26,35,5,6,21,29,38,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Keep right_Dangerous curve to the right_181.png
26,35,5,6,21,29,38,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_120 km-h_Speed limit_60 km-h_181.png
26,35,5,6,21,29,38,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Yield_Speed limit_120 km-h_181.png
26,35,5,6,21,29,38,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_181.png
26,26,5,5,21,21,10,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_182.png
26,26,5,5,21,21,10,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_182.png
26,26,5,5,21,21,10,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Right-of-way at the next intersection_No passing for vehicles over 3.5 metric tons_182.png
26,26,5,5,21,21,10,/content/generated_inputs_trafficsigns_occl0/occl_End of no passing for vehicles over 3.5 metric tons_No passing for vehicles over 3.5 metric tons_Speed limit_30 km-h_182.png
26,26,5,5,21,21,10,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_182.png
26,26,5,5,21,21,10,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing_Speed limit_80 km-h_No passing_88.png
30,31,5,5,24,25,4,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_184.png
30,31,5,5,24,25,4,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_184.png
30,31,5,5,24,25,4,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_General caution_No passing for vehicles over 3.5 metric tons_184.png
30,31,5,5,24,25,4,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_70 km-h_Speed limit_30 km-h_Speed limit_70 km-h_184.png
30,31,5,5,24,25,4,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_70 km-h_Speed limit_70 km-h_Speed limit_30 km-h_184.png
30,31,5,5,24,25,4,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_184.png
28,31,6,6,23,25,1,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_187.png
28,31,6,6,23,25,1,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_187.png
28,31,6,6,23,25,1,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_General caution_General caution_187.png
28,31,6,6,23,25,1,/content/generated_inputs_trafficsigns_occl1/occl_No entry_Speed limit_120 km-h_Speed limit_70 km-h_187.png
28,31,6,6,23,25,1,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Speed limit_30 km-h_Speed limit_30 km-h_187.png
28,31,6,6,23,25,1,/content/generated_inputs_trafficsigns_light0/light_Yield_Yield_Speed limit_50 km-h_187.png
72,55,7,6,66,49,10,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_189.png
72,55,7,6,66,49,10,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_189.png
72,55,7,6,66,49,10,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_189.png
72,55,7,6,66,49,10,/content/generated_inputs_trafficsigns_occl0/occl_Keep left_No passing for vehicles over 3.5 metric tons_Wild animals crossing_189.png
72,55,7,6,66,49,10,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_189.png
72,55,7,6,66,49,10,/content/generated_inputs_trafficsigns_blackout0/blackout_Keep left_No passing for vehicles over 3.5 metric tons_Speed limit_100 km-h_92.png
45,42,6,5,39,37,8,/content/generated_inputs_trafficsigns_light1/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_190.png
45,42,6,5,39,37,8,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_190.png
45,42,6,5,39,37,8,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_120 km-h_Speed limit_120 km-h_190.png
45,42,6,5,39,37,8,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_Speed limit_60 km-h_190.png
45,42,6,5,39,37,8,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Speed limit_120 km-h_Speed limit_120 km-h_190.png
45,42,6,5,39,37,8,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_190.png
41,41,5,5,36,36,21,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_195.png
41,41,5,5,36,36,21,/content/generated_inputs_trafficsigns_light2/light_Yield_Yield_Speed limit_50 km-h_195.png
41,41,5,5,36,36,21,/content/generated_inputs_trafficsigns_occl2/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_General caution_195.png
41,41,5,5,36,36,21,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_195.png
41,41,5,5,36,36,21,/content/generated_inputs_trafficsigns_occl0/occl_Right-of-way at the next intersection_Beware of ice-snow_Wild animals crossing_195.png
41,41,5,5,36,36,21,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_195.png
41,41,5,5,36,36,21,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_100 km-h_Ahead only_Speed limit_120 km-h_95.png
30,32,5,5,25,26,38,/content/generated_inputs_trafficsigns_light1/light_Yield_Yield_Speed limit_50 km-h_196.png
30,32,5,5,25,26,38,/content/generated_inputs_trafficsigns_light2/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_196.png
30,32,5,5,25,26,38,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Keep right_Dangerous curve to the right_196.png
30,32,5,5,25,26,38,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_120 km-h_Speed limit_120 km-h_Speed limit_60 km-h_196.png
30,32,5,5,25,26,38,/content/generated_inputs_trafficsigns_occl0/occl_Turn left ahead_Keep right_Turn left ahead_196.png
30,32,5,5,25,26,38,/content/generated_inputs_trafficsigns_light0/light_Dangerous curve to the left_Wild animals crossing_Turn right ahead_196.png
32,33,6,6,27,28,10,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_100 km-h_Bicycles crossing_No passing for vehicles over 3.5 metric tons_1.png
54,50,6,5,49,45,22,/content/generated_inputs_trafficsigns_blackout0/blackout_No entry_Bumpy road_Yield_2.png
26,27,5,5,21,22,12,/content/generated_inputs_trafficsigns_blackout0/blackout_Priority road_Priority road_Stop_3.png
58,57,6,5,53,52,10,/content/generated_inputs_trafficsigns_blackout0/blackout_Traffic signals_No vehicles_No passing_4.png
40,38,6,5,35,33,4,/content/generated_inputs_trafficsigns_blackout0/blackout_Priority road_Dangerous curve to the left_Yield_5.png
46,48,6,5,40,43,1,/content/generated_inputs_trafficsigns_blackout0/blackout_Priority road_Right-of-way at the next intersection_Right-of-way at the next intersection_6.png
76,77,7,7,70,70,12,/content/generated_inputs_trafficsigns_blackout0/blackout_Priority road_Priority road_No passing_8.png
72,68,6,7,66,62,18,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing for vehicles over 3.5 metric tons_General caution_Priority road_10.png
33,34,6,6,28,29,3,/content/generated_inputs_trafficsigns_blackout0/blackout_Slippery road_Speed limit_70 km-h_Slippery road_13.png
32,33,5,6,27,28,10,/content/generated_inputs_trafficsigns_blackout0/blackout_Children crossing_No passing_Speed limit_60 km-h_15.png
40,39,5,5,35,34,5,/content/generated_inputs_trafficsigns_blackout0/blackout_No vehicles_Speed limit_80 km-h_Speed limit_30 km-h_20.png
42,42,6,5,37,37,3,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_120 km-h_Yield_Speed limit_70 km-h_28.png
99,110,8,10,91,101,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Slippery road_Slippery road_General caution_34.png
62,62,5,5,57,57,2,/content/generated_inputs_trafficsigns_blackout0/blackout_Traffic signals_No vehicles_Speed limit_30 km-h_37.png
30,31,5,5,25,26,12,/content/generated_inputs_trafficsigns_blackout0/blackout_Bicycles crossing_End of speed limit_80 km-h_Vehicles over 3.5 metric tons prohibited_38.png
57,49,5,5,52,44,13,/content/generated_inputs_trafficsigns_blackout0/blackout_Road work_Keep left_Slippery road_43.png
